image_path,x1,y1,x2,y2
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2974,1104,3057,1447
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,3521,1890,3697,2052
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,140,5040,280,5243
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2469,2673,2623,2857
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,3635,81,3764,297
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,1918,3255,2161,3367
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,870,4044,1027,4217
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2596,2921,2706,3167
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,3473,4360,3607,4562
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,1019,3460,1141,3681
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2055,5264,2190,5463
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2628,2492,2746,2716
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2590,115,2712,330
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2436,3013,2561,3221
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2388,4319,2481,4597
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2452,4750,2556,4993
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2880,3339,2930,3840
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2213,3695,2338,3897
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,3359,4009,3540,4148
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2489,952,2562,1294
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2815,4616,2882,4986
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2498,2036,2683,2170
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,632,2760,786,2921
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,3527,4715,3656,4907
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2686,5036,2762,5358
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2573,901,2796,1010
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2066,5571,2239,5711
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,87,5040,208,5240
D:\SEM 7\CVProject\datasets\bottles_closeups\image_29.jpg,2522,3761,2636,3973
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,121,0,2999,1916
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,504,1074,2362,3229
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1766,1072,2999,3112
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1543,2461,2999,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,0,0,1671,1339
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,0,1788,986,3116
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1248,1361,2138,2826
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,0,574,803,1867
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,998,1728,1936,2672
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,0,2651,742,3648
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,576,0,1755,539
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1128,2732,1811,3629
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,450,3191,1207,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1852,0,2736,667
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2020,602,2999,1119
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2055,3271,2740,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,747,469,1517,1094
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2231,3117,2999,3691
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,731,2858,1177,3751
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,360,1556,1012,2137
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,679,1358,1311,1922
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1028,958,1580,1561
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1483,2503,2104,2999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,39,3405,541,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1927,2331,2453,2780
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2542,111,2999,617
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2427,1846,2999,2231
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,715,3292,1121,3820
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,954,3458,1349,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1357,1693,1729,2240
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2598,1485,2999,1988
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1059,265,1748,554
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1145,2701,1556,3182
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1347,360,1903,715
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1466,531,2043,866
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1575,2443,2039,2813
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,759,0,1337,292
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,320,2740,714,3162
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,48,1660,535,2000
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1260,1955,1530,2566
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1742,1915,2048,2445
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,0,3520,334,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,517,1944,914,2330
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,419,1337,882,1666
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1685,2712,2185,3011
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,710,2023,1070,2429
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1720,1025,2153,1347
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1343,810,1755,1146
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2112,2245,2572,2544
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2622,2173,2949,2557
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,343,0,690,356
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,920,973,1208,1386
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,655,2851,949,3240
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2058,1836,2394,2175
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1053,1643,1331,2048
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,939,1580,1267,1917
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,255,3252,536,3642
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1165,1149,1404,1597
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1343,3574,1594,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,147,2033,479,2338
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2569,620,2841,988
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2692,2438,2999,2764
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,987,3342,1314,3648
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,918,1335,1350,1555
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2062,2382,2275,2827
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2417,1486,2720,1797
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1951,1207,2265,1505
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2245,580,2589,846
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,374,2532,617,2903
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,0,1592,197,2023
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,904,2238,1186,2535
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2168,453,2434,763
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1789,3407,2028,3750
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2145,1508,2482,1749
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2200,1908,2498,2179
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1333,3422,1508,3882
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2439,3077,2797,3292
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1242,3382,1384,3921
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,209,0,604,191
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,220,1614,507,1873
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2280,932,2564,1188
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1227,2865,1487,3141
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2738,2668,2999,2942
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,259,2485,562,2720
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1624,1261,1952,1475
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1793,1599,2173,1783
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1052,1185,1313,1453
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,514,3472,804,3709
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2609,1574,2999,1749
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2217,2088,2520,2313
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1818,3042,2006,3401
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2744,1178,2999,1438
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1538,2639,1914,2814
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1510,3477,1738,3761
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,368,1235,671,1448
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2534,2194,2775,2461
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,964,3159,1206,3421
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,362,51,738,218
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1664,1531,1930,1767
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2253,442,2507,688
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,445,3205,734,3417
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,194,3525,367,3879
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1,1376,210,1666
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,807,568,1107,770
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,850,1071,1101,1312
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,938,1742,1183,1988
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1049,1557,1307,1783
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1212,450,1487,662
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1846,3572,2042,3869
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1794,2919,2135,3088
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1908,658,2117,933
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2713,721,2994,924
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2276,2279,2564,2477
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,720,924,1003,1123
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1909,3218,2100,3510
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2742,3734,2951,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1573,993,1847,1194
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1415,1877,1703,2066
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1996,3126,2186,3411
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,0,3084,199,3355
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1636,2486,1967,2648
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1642,262,1989,415
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2449,280,2651,542
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1504,3195,1716,3443
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,759,3681,955,3949
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1330,2602,1516,2879
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,309,3555,470,3874
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,497,3290,732,3507
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1582,10,1896,171
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,320,2092,616,2262
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1813,353,2060,555
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2092,1724,2268,2005
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1393,1299,1571,1570
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1599,686,1847,875
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,286,0,479,242
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,937,2482,1151,2696
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,308,3228,494,3474
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,246,2671,371,3035
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,485,3652,637,3948
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2398,2599,2600,2820
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2337,226,2553,432
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,92,528,228,848
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1865,774,2040,1022
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,376,2946,583,3152
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1451,3258,1621,3508
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,988,1691,1195,1896
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,39,2676,241,2886
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,98,1849,351,2015
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2485,1835,2686,2039
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1662,826,1850,1044
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1051,2945,1252,3144
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,498,2474,726,2649
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,538,1786,671,2082
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2205,2875,2389,3089
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,0,3462,172,3688
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2059,1004,2342,1140
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,608,2035,801,2234
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1080,3203,1240,3441
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,832,970,990,1209
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,855,2618,1024,2841
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2789,1398,2999,1577
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1571,3442,1783,3619
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2488,3704,2614,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,0,2873,161,3104
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,773,3175,852,3642
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,354,3345,519,3569
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2326,540,2598,675
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2715,292,2999,421
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2272,2950,2452,3153
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,46,2926,239,3113
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1808,3811,1999,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2494,3403,2688,3587
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1349,3214,1500,3450
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1271,3022,1449,3222
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,939,2139,1091,2373
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1764,80,1975,248
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1542,168,1803,302
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,902,364,1130,516
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,307,3374,457,3605
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,177,1497,315,1748
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,899,3482,1044,3718
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,22,2471,182,2682
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2881,2041,2999,2326
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,155,2500,370,2656
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2799,2744,2900,3075
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2094,167,2261,366
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,549,2225,762,2381
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2668,3562,2743,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2733,1289,2920,1465
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2669,1396,2798,1649
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2736,1099,2886,1316
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1668,1229,1850,1404
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2356,2665,2517,2862
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,300,3088,495,3249
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,96,2119,215,2382
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,556,2695,724,2879
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2838,2717,2993,2916
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2826,2285,2999,2463
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,766,2480,951,2646
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1895,3363,2028,3592
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2217,1657,2382,1841
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,487,2795,653,2976
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1883,900,2056,1073
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1793,3544,1938,3748
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2855,504,2999,708
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2710,2882,2816,3157
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1132,2003,1307,2169
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1740,906,1925,1063
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,511,2383,722,2517
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2129,1335,2266,1540
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1429,3433,1552,3660
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1039,2886,1224,3037
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2204,286,2406,424
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2578,1011,2805,1131
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,317,2253,429,2496
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2270,757,2498,876
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,708,2012,856,2195
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2520,1594,2642,1815
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2720,2348,2861,2538
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2704,1807,2871,1967
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1263,987,1408,1169
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2297,2628,2453,2797
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,605,1612,748,1796
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2237,3628,2359,3843
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,256,3211,373,3435
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,0,1332,126,1540
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1004,3127,1126,3341
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,907,985,1110,1113
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,391,2860,546,3027
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,666,1284,800,1477
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2714,2487,2867,2656
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,804,2555,981,2700
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1626,651,1737,882
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1599,1433,1798,1561
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1121,3690,1233,3917
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1335,1477,1435,1730
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1240,3657,1363,3861
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2373,3794,2495,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2198,2312,2401,2435
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1200,3351,1326,3549
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,267,3027,407,3204
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1455,3817,1591,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1,2584,127,2779
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1365,3346,1511,3514
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2401,3390,2497,3644
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,0,2405,120,2608
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,94,3708,185,3975
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1285,1375,1396,1594
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,1402,1030,1552,1192
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,130,3411,304,3550
D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg,2296,1301,2404,1522
